"","country","v1","v2","v3","v4","v5","v6","v8","v9","v10"
"33460",724,1,1,2,2,4,3,3,3,2
"33461",724,1,1,1,1,4,3,2,3,1
"33462",724,2,1,2,2,3,2,2,2,2
"33463",724,2,1,2,1,3,3,3,3,1
"33464",724,1,1,2,2,3,2,2,3,1
"33465",724,1,1,2,3,2,3,2,3,2
"33466",724,2,3,2,2,1,4,2,2,2
"33467",724,1,2,3,3,3,2,2,2,2
"33468",724,2,2,2,2,2,2,NA,NA,NA
"33469",724,1,1,2,2,4,3,3,2,1
"33470",724,1,1,2,2,4,4,4,2,1
"33471",724,1,1,2,2,4,2,2,2,3
"33472",724,2,1,3,3,4,4,2,1,1
"33473",724,1,1,2,3,4,4,3,3,3
"33474",724,3,3,1,1,3,4,2,2,3
"33475",724,1,1,2,2,4,2,2,3,3
"33476",724,2,1,1,2,3,4,1,2,3
"33477",724,2,2,2,3,2,4,1,1,4
"33478",724,1,1,2,2,4,4,NA,2,3
"33479",724,1,1,2,2,3,4,1,3,1
"33480",724,1,2,NA,3,4,4,1,2,2
"33481",724,1,2,2,2,2,3,1,2,1
"33482",724,2,1,2,2,3,3,2,2,2
"33483",724,1,1,1,1,3,3,2,3,1
"33484",724,1,1,1,1,3,3,2,3,2
"33485",724,1,1,1,1,2,2,1,2,3
"33486",724,2,1,1,2,4,1,1,3,1
"33487",724,1,1,4,2,4,3,2,NA,NA
"33488",724,2,1,3,3,3,2,NA,3,2
"33489",724,1,1,3,2,3,3,2,3,1
"33490",724,2,3,2,2,2,2,2,2,2
"33491",724,2,2,2,2,3,3,2,2,1
"33492",724,2,1,2,1,4,3,3,4,2
"33493",724,2,2,3,3,4,2,NA,NA,NA
"33494",724,2,1,3,3,3,1,4,4,1
"33495",724,2,2,1,1,3,3,4,4,1
"33496",724,1,1,2,2,3,2,3,3,1
"33497",724,2,1,2,2,3,1,NA,NA,1
"33498",724,2,2,2,2,3,1,2,2,NA
"33499",724,1,1,1,3,4,4,3,3,1
"33500",724,1,1,2,2,4,3,NA,NA,2
"33501",724,2,1,3,3,3,1,NA,NA,2
"33502",724,1,1,3,1,3,3,NA,NA,2
"33503",724,2,2,2,2,3,2,3,3,2
"33504",724,1,1,2,2,4,4,3,3,2
"33505",724,1,1,2,1,3,3,2,2,1
"33506",724,2,2,2,2,3,3,4,4,2
"33507",724,1,1,1,1,4,1,3,4,2
"33508",724,1,1,1,2,2,3,2,2,2
"33509",724,1,1,1,1,3,4,2,3,2
"33510",724,1,1,2,3,3,3,3,3,2
"33511",724,1,1,1,1,4,4,2,2,4
"33512",724,2,2,2,2,4,1,2,2,2
"33513",724,2,2,2,1,3,3,2,2,3
"33514",724,2,1,2,1,3,4,3,3,2
"33515",724,3,1,3,3,4,3,3,3,1
"33516",724,1,1,2,2,2,3,3,4,1
"33517",724,4,1,2,2,4,3,1,1,1
"33518",724,1,1,3,3,4,4,4,4,4
"33519",724,3,1,3,4,4,3,3,3,2
"33520",724,2,1,3,3,3,4,2,2,1
"33521",724,1,1,3,3,3,4,NA,NA,NA
"33522",724,2,1,3,4,4,4,3,3,3
"33523",724,1,1,2,3,4,4,2,2,1
"33524",724,1,1,2,3,4,4,3,3,2
"33525",724,1,1,2,4,4,4,3,3,2
"33526",724,2,1,2,3,4,4,3,3,1
"33527",724,2,1,2,3,4,4,2,3,2
"33528",724,2,1,3,2,3,4,3,3,1
"33529",724,2,1,2,3,4,4,NA,NA,2
"33530",724,2,1,2,3,4,3,3,3,2
"33531",724,2,1,2,2,4,4,3,3,2
"33532",724,2,1,2,2,3,3,NA,NA,1
"33533",724,2,1,2,2,3,3,3,3,2
"33534",724,2,1,1,1,2,2,3,1,2
"33535",724,1,1,2,2,3,4,3,3,2
"33536",724,1,1,1,1,3,4,3,3,2
"33537",724,2,1,2,2,3,3,3,2,3
"33538",724,1,1,1,1,2,3,2,2,2
"33539",724,2,2,2,1,4,4,2,2,2
"33540",724,2,2,2,1,4,2,4,4,1
"33541",724,1,1,2,3,2,3,2,2,3
"33542",724,2,2,1,1,3,4,3,3,1
"33543",724,2,1,2,2,3,3,3,3,2
"33544",724,1,1,2,1,4,4,3,3,1
"33545",724,4,2,2,4,3,2,3,3,2
"33546",724,1,1,2,2,4,4,1,3,1
"33547",724,1,1,1,1,3,4,2,2,1
"33548",724,3,2,2,2,2,4,4,4,1
"33549",724,1,1,1,1,3,3,3,3,2
"33550",724,2,1,2,2,4,4,NA,NA,2
"33551",724,2,1,3,4,4,4,1,2,2
"33552",724,1,1,1,2,2,4,3,3,1
"33553",724,2,1,2,2,3,2,3,2,3
"33554",724,1,1,1,1,2,2,2,3,2
"33555",724,1,1,1,2,2,2,2,3,3
"33556",724,1,1,1,1,2,2,3,2,1
"33557",724,2,1,1,2,3,3,2,2,1
"33558",724,2,1,3,3,4,4,3,3,2
"33559",724,1,1,1,3,3,1,1,2,1
"33560",724,1,1,2,1,3,2,2,3,3
"33561",724,1,1,1,1,1,4,4,4,1
"33562",724,1,1,2,2,3,3,2,2,2
"33563",724,2,2,2,1,2,4,NA,2,1
"33564",724,1,1,2,2,2,1,4,4,2
"33565",724,1,1,1,1,3,1,1,2,2
"33566",724,2,1,2,2,4,3,2,3,2
"33567",724,1,1,1,1,4,4,3,3,1
"33568",724,1,1,2,2,4,4,3,3,2
"33569",724,2,1,2,3,4,4,NA,NA,1
"33570",724,1,1,2,2,4,4,3,3,1
"33571",724,1,1,2,2,4,4,3,3,1
"33572",724,2,1,2,3,4,4,3,3,2
"33573",724,1,1,1,1,2,3,2,2,2
"33574",724,1,1,1,1,3,4,2,2,2
"33575",724,1,1,1,2,3,4,3,3,1
"33576",724,1,1,3,3,4,3,3,3,3
"33577",724,2,1,2,2,4,4,3,3,1
"33578",724,2,1,3,3,3,3,2,3,2
"33579",724,2,1,3,4,4,4,3,3,1
"33580",724,1,1,3,3,3,3,3,3,2
"33581",724,1,2,2,2,4,4,3,3,3
"33582",724,1,2,2,3,3,4,3,3,3
"33583",724,2,1,2,2,3,1,NA,NA,NA
"33584",724,1,1,1,1,NA,NA,4,3,2
"33585",724,3,1,2,3,4,1,NA,NA,2
"33586",724,1,1,2,3,4,4,3,3,1
"33587",724,2,1,2,3,4,4,3,3,2
"33588",724,1,1,2,4,4,4,3,3,1
"33589",724,2,1,2,1,2,4,2,2,3
"33590",724,1,1,2,2,3,3,2,2,2
"33591",724,2,1,1,1,4,3,2,2,3
"33592",724,1,1,2,2,3,4,2,2,3
"33593",724,2,1,1,2,2,3,1,2,2
"33594",724,1,1,3,3,3,4,2,2,3
"33595",724,2,1,2,1,3,2,3,3,1
"33596",724,2,1,1,1,2,3,2,3,2
"33597",724,1,1,1,2,2,2,3,3,1
"33598",724,1,1,1,2,3,1,3,3,1
"33599",724,1,1,2,2,3,3,3,3,2
"33600",724,1,1,1,1,3,3,2,2,1
"33601",724,1,1,2,2,3,3,3,3,2
"33602",724,1,1,2,2,3,3,2,2,2
"33603",724,1,1,2,1,2,2,4,4,1
"33604",724,NA,2,2,2,3,3,NA,2,NA
"33605",724,2,1,1,2,4,4,2,2,2
"33606",724,1,1,1,2,4,4,4,3,2
"33607",724,1,1,1,1,3,3,4,2,1
"33608",724,1,1,2,2,2,2,3,2,2
"33609",724,3,1,2,2,4,4,4,4,2
"33610",724,1,1,2,2,3,4,4,4,2
"33611",724,2,1,2,2,4,4,3,2,1
"33612",724,1,1,3,2,3,3,2,3,2
"33613",724,1,1,3,2,2,3,2,3,2
"33614",724,3,2,3,3,3,3,4,3,1
"33615",724,2,1,3,4,4,4,NA,NA,NA
"33616",724,2,1,3,3,4,4,3,3,3
"33617",724,2,1,3,2,4,4,3,3,1
"33618",724,1,1,2,2,3,4,3,2,1
"33619",724,2,1,2,3,4,4,NA,NA,2
"33620",724,2,1,2,3,4,4,3,3,2
"33621",724,2,1,2,3,4,3,3,3,3
"33622",724,1,1,2,2,2,4,3,3,1
"33623",724,1,1,1,1,4,4,3,3,2
"33624",724,1,1,1,1,3,3,4,4,2
"33625",724,2,1,2,2,3,3,4,4,2
"33626",724,1,1,3,2,4,3,3,4,1
"33627",724,2,2,3,2,3,4,3,3,3
"33628",724,2,1,3,2,3,4,3,3,2
"33629",724,1,1,2,2,3,2,3,3,NA
"33630",724,1,1,1,1,4,2,3,3,2
"33631",724,2,1,2,1,3,3,3,3,1
"33632",724,1,1,1,2,4,4,3,3,1
"33633",724,1,1,1,1,1,1,3,3,2
"33634",724,2,1,1,3,4,1,3,3,2
"33635",724,1,1,1,1,3,4,4,4,1
"33636",724,1,1,2,2,3,3,4,4,1
"33637",724,2,1,3,3,2,3,4,4,2
"33638",724,1,1,2,2,2,2,4,4,1
"33639",724,1,1,3,3,3,3,4,4,1
"33640",724,2,1,2,2,4,4,4,4,2
"33641",724,3,1,3,3,4,2,3,NA,2
"33642",724,1,1,3,2,4,3,4,4,1
"33643",724,1,1,2,2,2,4,3,3,1
"33644",724,1,1,2,3,4,NA,4,4,1
"33645",724,1,1,2,2,4,3,4,4,1
"33646",724,2,1,2,2,4,4,4,4,1
"33647",724,1,1,2,2,2,3,3,3,2
"33648",724,1,1,2,2,3,3,3,3,1
"33649",724,1,1,2,2,3,3,3,2,2
"33650",724,1,1,2,2,2,3,4,4,1
"33651",724,1,1,2,4,3,4,4,4,1
"33652",724,1,1,3,3,3,3,4,4,1
"33653",724,1,1,3,3,3,3,4,4,1
"33654",724,2,1,2,3,2,2,4,4,NA
"33655",724,1,1,NA,3,3,4,4,4,1
"33656",724,2,2,2,2,3,4,3,2,NA
"33657",724,1,2,2,2,2,2,4,4,4
"33658",724,2,1,3,3,2,3,4,3,3
"33659",724,1,2,3,3,3,3,3,3,2
"33660",724,2,2,3,3,3,3,3,3,1
"33661",724,2,1,2,2,3,4,4,NA,1
"33662",724,3,1,2,3,3,3,4,3,2
"33663",724,2,2,3,3,3,3,4,4,2
"33664",724,2,2,2,2,3,3,3,2,1
"33665",724,1,1,2,2,4,4,3,3,3
"33666",724,2,2,2,2,4,4,3,3,2
"33667",724,1,2,2,3,4,3,3,3,3
"33668",724,1,2,2,2,4,3,3,3,2
"33669",724,1,1,1,1,1,1,4,3,1
"33670",724,1,1,1,1,2,2,2,3,2
"33671",724,1,1,1,1,4,4,2,2,1
"33672",724,1,1,1,1,1,1,3,3,2
"33673",724,1,1,1,1,3,3,3,4,2
"33674",752,1,1,1,1,2,3,2,1,4
"33675",752,1,1,1,2,1,3,1,1,4
"33676",752,1,1,1,2,2,3,2,2,1
"33677",752,2,1,1,1,2,3,2,4,2
"33678",752,2,1,1,1,3,3,2,2,3
"33679",752,3,2,2,1,3,2,2,2,3
"33680",752,2,1,1,1,2,3,2,2,3
"33681",752,1,1,1,1,2,2,2,3,2
"33682",752,4,1,1,1,2,3,2,2,3
"33683",752,2,1,1,1,3,3,2,3,2
"33684",752,1,1,1,1,2,2,1,1,4
"33685",752,2,1,1,1,2,3,2,2,2
"33686",752,1,1,1,2,1,3,2,2,4
"33687",752,1,1,1,2,3,4,2,2,3
"33688",752,1,1,1,2,3,3,2,2,3
"33689",752,1,1,1,2,2,3,2,2,4
"33690",752,2,1,2,2,3,3,2,2,3
"33691",752,4,1,2,1,2,2,4,4,2
"33692",752,1,1,1,1,2,3,2,1,3
"33693",752,1,1,1,1,2,3,1,1,4
"33694",752,1,1,1,2,2,3,1,1,4
"33695",752,1,1,1,2,2,3,2,2,4
"33696",752,1,1,2,2,2,1,2,2,3
"33697",752,2,1,2,2,3,3,2,2,2
"33698",752,2,1,1,1,3,4,1,2,4
"33699",752,1,2,3,1,4,1,2,3,3
"33700",752,1,1,1,2,1,4,2,2,2
"33701",752,2,1,1,1,2,2,3,3,2
"33702",752,2,1,1,1,2,4,1,1,4
"33703",752,1,1,1,1,1,3,2,4,1
"33704",752,1,1,2,1,2,1,2,2,2
"33705",752,1,1,1,3,4,4,3,4,3
"33706",752,2,1,1,1,3,4,2,3,1
"33707",752,2,1,1,1,3,4,3,2,2
"33708",752,1,1,1,1,2,4,1,1,2
"33709",752,1,1,1,1,2,3,2,1,3
"33710",752,1,2,1,2,3,4,2,3,3
"33711",752,1,1,1,1,3,3,4,4,1
"33712",752,1,1,1,1,2,2,1,1,4
"33713",752,1,1,1,2,3,3,2,1,3
"33714",752,1,2,1,2,1,1,1,1,4
"33715",752,1,1,1,2,2,3,3,3,1
"33716",752,1,1,2,2,3,4,4,4,1
"33717",752,1,1,2,2,3,2,2,2,2
"33718",752,1,1,1,2,2,3,1,2,3
"33719",752,1,1,1,1,2,1,1,1,4
"33720",752,1,1,2,1,1,1,2,1,3
"33721",752,2,1,1,1,2,2,3,3,2
"33722",752,1,1,1,1,2,2,2,2,3
"33723",752,1,1,1,2,3,4,2,1,4
"33724",752,1,1,1,2,3,4,2,2,2
"33725",752,2,1,1,2,2,3,3,2,2
"33726",752,2,2,1,2,3,3,2,2,3
"33727",752,1,2,1,1,2,4,2,2,2
"33728",752,1,2,2,2,2,2,2,2,2
"33729",752,1,1,1,1,2,3,2,2,2
"33730",752,3,1,1,1,3,4,1,1,NA
"33731",752,2,1,1,2,3,2,1,3,1
"33732",752,1,1,1,2,2,3,2,4,2
"33733",752,1,3,2,2,3,4,4,3,2
"33734",752,1,1,1,1,2,3,2,2,3
"33735",752,2,1,1,1,1,3,1,3,2
"33736",752,1,1,2,2,2,1,3,2,3
"33737",752,1,1,1,1,2,3,1,1,4
"33738",752,4,1,2,2,3,2,NA,NA,NA
"33739",752,2,1,2,2,2,3,2,3,2
"33740",752,1,1,1,1,2,2,2,2,2
"33741",752,1,1,1,2,3,1,2,2,2
"33742",752,2,1,2,2,3,3,2,4,3
"33743",752,1,1,1,3,1,2,2,3,3
"33744",752,1,1,1,1,2,2,4,3,2
"33745",752,2,1,1,2,3,1,3,4,2
"33746",752,1,1,1,2,3,3,2,2,2
"33747",752,2,1,1,1,2,3,1,1,4
"33748",752,2,1,1,2,2,2,2,3,2
"33749",752,4,1,2,1,3,2,1,1,4
"33750",752,2,1,1,1,3,4,3,2,2
"33751",752,2,1,2,2,3,3,1,2,1
"33752",752,3,1,1,1,2,1,4,4,4
"33753",752,2,1,1,1,2,3,3,2,3
"33754",752,1,1,2,3,2,3,1,1,3
"33755",752,2,2,1,3,3,1,1,2,4
"33756",752,4,1,3,2,2,2,2,2,2
"33757",752,1,1,2,2,2,2,2,1,2
"33758",752,1,1,1,1,1,3,1,1,4
"33759",752,2,1,1,2,3,4,1,1,4
"33760",752,2,1,1,1,2,1,1,1,4
"33761",752,1,1,1,1,1,2,3,3,1
"33762",752,2,1,1,1,1,3,2,2,4
"33763",752,2,2,2,1,3,4,2,2,3
"33764",752,2,1,1,2,3,4,2,1,4
"33765",752,1,1,1,2,2,2,2,2,2
"33766",752,1,1,1,1,1,4,2,2,2
"33767",752,1,1,1,1,2,2,2,2,3
"33768",752,1,1,1,1,2,3,4,4,2
"33769",752,2,1,2,2,3,4,2,2,4
"33770",752,2,1,2,1,3,3,1,1,3
"33771",752,1,1,2,1,2,4,3,1,2
"33772",752,1,1,1,2,2,3,4,4,1
"33773",752,1,1,2,2,1,3,2,2,3
"33774",752,2,1,2,2,3,3,3,2,3
"33775",752,2,2,1,2,3,3,3,1,3
"33776",752,2,1,1,1,2,2,1,1,4
"33777",752,1,1,1,2,4,4,2,2,4
"33778",752,1,1,1,2,2,2,2,2,4
"33779",752,1,1,1,1,2,3,2,2,3
"33780",752,1,1,1,2,2,3,3,2,4
"33781",752,2,2,2,1,3,3,2,1,4
"33782",752,3,1,2,2,3,4,2,2,3
"33783",752,2,1,1,1,2,3,4,3,2
"33784",752,2,1,2,2,3,3,3,2,1
"33785",752,2,1,1,1,1,3,2,2,3
"33786",752,1,1,2,3,4,3,2,2,1
"33787",752,2,1,1,2,2,3,2,2,1
"33788",752,1,1,1,1,2,1,1,1,3
"33789",752,1,1,1,1,2,4,2,2,4
"33790",752,3,3,2,2,2,4,4,4,2
"33791",752,2,1,1,1,2,3,2,1,3
"33792",752,1,1,1,1,2,1,2,1,4
"33793",752,2,1,1,1,3,3,2,2,4
"33794",752,1,1,1,1,2,3,1,1,3
"33795",752,1,1,1,2,3,2,2,1,3
"33796",752,1,1,1,1,2,3,2,2,4
"33797",752,2,2,1,2,4,4,2,1,3
"33798",752,1,2,1,2,3,4,1,1,3
"33799",752,1,1,1,1,2,2,1,1,3
"33800",752,1,1,1,1,1,2,2,2,2
"33801",752,2,1,1,1,2,2,1,1,3
"33802",752,2,2,1,1,4,1,3,3,2
"33803",752,2,1,3,2,3,3,1,4,4
"33804",752,2,1,1,1,2,4,2,1,4
"33805",752,1,1,1,1,2,3,4,2,2
"33806",752,1,1,1,1,2,1,2,1,2
"33807",752,1,1,1,1,2,3,2,1,4
"33808",752,1,1,2,2,2,4,2,2,4
"33809",752,1,1,1,1,2,2,2,2,3
"33810",752,1,1,1,2,3,4,2,2,3
"33811",752,2,1,2,2,3,3,2,2,3
"33812",752,1,1,2,2,1,2,1,1,4
"33813",752,1,1,1,1,3,4,2,2,3
"33814",752,1,2,2,2,1,4,1,2,3
"33815",752,1,3,2,1,2,4,2,2,2
"33816",752,1,1,1,1,3,3,2,3,1
"33817",752,2,2,1,1,3,4,1,1,2
"33818",752,1,1,2,1,3,3,4,2,4
"33819",752,1,1,1,1,1,2,2,3,2
"33820",752,4,1,1,2,3,3,2,3,1
"33821",752,3,1,1,1,3,2,2,2,3
"33822",752,1,1,1,1,1,3,2,2,3
"33823",752,1,1,1,1,NA,1,2,NA,1
"33824",752,1,1,1,1,3,4,1,1,4
"33825",752,2,1,2,2,3,2,2,2,2
"33826",752,1,1,2,2,3,2,2,1,1
"33827",752,2,1,2,2,2,3,1,1,1
"33828",752,1,1,1,1,1,3,1,2,1
"33829",752,2,1,1,1,2,3,1,2,3
"33830",752,2,1,1,2,3,3,1,1,3
"33831",752,1,1,2,1,3,4,2,3,2
"33832",752,2,1,1,1,2,3,4,2,3
"33833",752,1,1,2,1,2,2,2,2,2
"33834",752,1,1,1,1,2,1,1,1,3
"33835",752,2,1,1,2,3,4,1,1,4
"33836",752,1,1,1,2,3,3,2,1,3
"33837",752,1,1,1,1,1,3,4,4,1
"33838",752,1,1,1,1,2,3,1,1,3
"33839",752,2,1,1,1,2,2,1,1,4
"33840",752,1,1,1,1,2,3,2,3,3
"33841",752,1,1,1,2,1,4,1,1,2
"33842",752,1,1,1,1,2,2,2,2,2
"33843",752,2,1,1,1,2,3,3,2,3
"33844",752,2,1,1,1,2,1,1,1,3
"33845",752,1,1,1,1,3,4,2,2,3
"33846",752,1,1,1,2,2,2,2,2,2
"33847",752,1,1,1,1,2,3,2,3,3
"33848",752,2,2,1,1,3,4,2,3,1
"33849",752,2,1,1,1,3,3,1,2,4
"33850",752,3,1,1,2,2,1,1,4,2
"33851",752,1,1,2,2,2,4,NA,2,3
"33852",752,1,1,1,2,1,3,3,2,1
"33853",752,2,1,1,1,4,2,1,1,NA
"33854",752,1,1,2,3,1,3,1,1,3
"33855",752,1,1,1,2,3,2,2,1,2
"33856",752,1,1,1,2,3,2,1,2,4
"33857",752,1,1,1,2,3,2,2,3,2
"33858",752,2,2,2,1,2,3,2,2,1
"33859",752,2,1,1,1,2,3,2,2,3
"33860",752,2,1,1,1,2,2,2,2,2
"33861",752,2,3,2,2,1,3,4,2,4
"33862",752,1,1,2,2,3,2,2,2,3
"33863",752,1,1,1,2,2,2,2,3,2
"33864",752,1,1,1,2,2,3,1,1,2
"33865",752,1,2,3,1,2,4,4,4,2
"33866",752,4,1,1,1,1,1,1,1,3
"33867",752,1,1,2,1,2,3,2,2,2
"33868",752,1,1,1,1,1,3,4,1,4
"33869",752,2,1,2,2,3,4,2,2,2
"33870",752,2,1,2,2,2,2,1,1,4
"33871",752,1,1,1,1,2,4,2,2,3
"33872",752,1,1,1,1,2,4,1,1,2
"33873",752,2,1,2,2,2,3,2,2,2
"33874",752,1,1,1,2,1,3,2,4,1
"33875",752,2,1,1,2,2,4,1,1,4
"33876",752,1,1,1,3,1,3,4,4,2
"33877",752,4,1,1,1,3,1,1,4,2
"33878",752,1,1,1,1,2,3,1,2,4
"33879",752,1,1,1,1,2,3,1,1,4
"33880",752,1,1,1,2,3,3,2,1,3
"33881",752,1,1,1,1,2,2,3,2,1
"33882",752,3,1,1,1,2,1,2,3,2
"33883",752,1,1,1,1,1,4,1,1,3
"33884",752,2,1,1,1,3,3,2,2,4
"33885",752,1,1,1,1,2,3,1,3,2
"33886",752,1,1,1,1,1,2,2,2,4
"33887",752,3,1,1,2,2,3,3,3,1
"33888",752,2,1,1,1,2,3,2,2,2
"33889",752,4,3,2,4,2,1,4,4,1
"33890",752,1,1,1,1,2,3,1,1,NA
"33891",752,2,1,1,1,1,2,1,1,3
"33892",752,2,1,1,2,2,3,2,2,2
"33893",752,1,1,1,1,2,1,1,2,2
"33894",752,3,1,2,2,3,4,1,2,2
"33895",752,4,1,3,2,2,1,1,1,4
"33896",752,1,1,1,2,2,3,2,2,2
"33897",752,1,1,1,3,1,4,1,1,4
"33898",752,2,1,1,1,3,4,2,2,2
"33899",752,1,1,1,2,3,3,1,2,2
"33900",752,3,2,1,2,3,1,2,1,3
"33901",752,1,1,1,1,3,3,2,2,2
"33902",752,1,1,1,2,2,3,1,1,2
"33903",752,3,1,1,1,2,3,2,2,2
"33904",752,1,1,1,1,2,4,2,3,3
"33905",752,1,1,1,1,3,2,2,2,3
"33906",752,2,1,1,1,4,2,1,4,2
"33907",752,1,1,1,2,2,4,1,1,1
"33908",752,2,1,2,2,3,4,2,3,2
"33909",752,2,1,2,1,2,4,1,1,3
"33910",752,3,1,2,2,2,4,1,4,NA
"33911",752,1,1,2,2,1,2,1,4,NA
"33912",752,1,1,1,1,2,3,2,2,3
"33913",752,1,1,1,1,3,3,2,1,3
"33914",752,1,1,2,1,2,2,3,2,3
"33915",752,3,1,1,1,2,1,2,2,3
"33916",752,2,1,2,1,2,2,3,3,3
"33917",752,2,1,1,1,2,3,2,2,2
"33918",752,2,1,1,1,4,2,2,1,NA
"33919",752,1,1,1,2,4,3,2,2,2
"33920",752,2,2,1,1,3,3,4,4,2
"33921",752,2,1,1,1,2,3,2,1,3
"33922",752,2,1,4,4,2,4,3,3,3
"33923",752,1,1,1,1,2,3,2,2,3
"33924",752,2,1,2,1,3,1,2,2,2
"33925",752,2,1,1,1,3,3,2,2,3
"33926",752,1,1,1,1,2,2,3,2,3
"33927",752,2,1,2,2,3,4,2,2,4
"33928",752,1,1,1,1,2,1,2,1,NA
"33929",752,1,1,1,1,2,3,2,2,2
"33930",752,1,1,1,1,2,3,1,1,4
"33931",752,1,2,2,2,2,3,4,4,2
"33932",752,2,1,1,1,4,4,3,3,2
"33933",752,1,1,1,1,2,2,2,3,2
"33934",752,2,1,1,1,2,2,2,1,3
"33935",752,1,1,1,1,2,4,2,2,3
"33936",752,3,1,1,1,4,1,4,4,2
"33937",752,1,1,3,1,3,3,3,3,2
"33938",752,1,1,1,2,2,4,3,4,2
"33939",752,1,1,1,1,2,3,2,2,3
"33940",752,1,1,1,1,2,2,2,2,2
"33941",752,2,2,1,2,2,3,4,2,4
"33942",752,3,1,1,1,4,4,4,4,4
"33943",752,1,1,1,2,2,3,1,2,2
"33944",752,4,1,1,1,4,2,2,2,2
"33945",752,1,1,1,2,1,1,1,1,3
"33946",752,2,1,2,1,2,3,3,2,4
"33947",752,1,1,1,3,3,3,1,4,3
"33948",752,1,1,1,1,2,1,2,1,2
"33949",752,1,1,1,1,2,2,2,2,2
"33950",752,2,1,1,2,2,3,2,2,4
"33951",752,2,1,1,1,3,2,1,1,2
"33952",752,1,1,1,1,2,4,2,1,3
"33953",752,4,1,2,1,4,2,1,1,2
"33954",752,2,1,1,2,1,3,1,1,3
"33955",752,4,1,1,1,2,2,2,2,1
"33956",752,1,1,1,1,1,2,1,1,4
"33957",752,2,1,1,1,2,2,1,1,3
"33958",752,1,1,1,1,1,4,2,4,1
"33959",752,1,1,1,2,2,2,2,2,4
"33960",752,2,1,1,2,2,4,1,1,3
"33961",752,2,1,2,1,2,3,2,1,3
"33962",752,1,1,2,1,2,2,2,2,3
"33963",752,3,2,2,1,2,4,1,1,3
"33964",752,1,1,1,2,2,3,1,1,4
"33965",752,1,1,1,2,3,4,2,1,2
"33966",752,1,1,1,1,2,3,3,1,4
"33967",752,1,1,2,2,2,2,1,1,2
"33968",752,2,1,1,1,2,3,2,2,3
"33969",752,1,1,1,1,3,3,2,2,3
"33970",752,2,NA,1,2,3,2,2,1,3
"33971",752,1,2,1,2,2,1,3,2,3
"33972",752,1,1,2,1,3,1,3,2,2
"33973",752,2,1,2,2,2,3,2,2,4
"33974",752,1,1,1,2,2,3,2,2,3
"33975",752,2,1,1,2,2,3,1,1,4
"33976",752,2,1,1,1,1,4,2,2,2
"33977",752,1,1,1,2,3,3,2,1,3
"33978",752,1,1,2,2,2,4,3,2,4
"33979",752,2,2,1,2,4,3,2,2,2
"33980",752,1,1,1,1,1,1,1,1,2
"33981",752,1,1,2,2,3,3,4,4,2
"33982",752,1,1,2,2,2,2,1,2,3
"33983",752,1,1,1,2,3,1,2,2,3
"33984",752,2,1,1,2,3,3,2,3,2
"33985",752,1,1,1,1,1,2,2,2,3
"33986",752,1,1,1,2,2,3,3,3,3
"33987",752,1,1,2,2,2,3,3,2,3
"33988",752,1,1,1,1,2,2,2,2,2
"33989",752,1,1,1,1,1,3,2,2,3
"33990",752,2,1,2,2,3,3,2,2,2
"33991",752,1,1,1,2,1,3,4,4,2
"33992",752,2,1,1,1,2,3,4,3,3
"33993",752,2,1,1,1,3,3,2,2,2
"33994",752,2,1,1,1,3,4,1,1,4
"33995",752,1,1,1,2,1,2,2,2,4
"33996",752,1,1,1,1,3,1,2,2,3
"33997",752,NA,1,1,2,2,1,2,1,4
"33998",752,2,1,3,2,3,4,2,2,3
"33999",752,1,1,1,1,2,2,2,3,3
"34000",752,1,1,1,1,3,4,1,2,4
"34001",752,1,1,2,1,1,1,2,1,3
"34002",752,2,1,1,1,3,4,2,2,3
"34003",752,2,1,1,1,3,2,2,1,2
"34004",752,1,2,2,2,2,3,2,3,3
"34005",752,1,1,2,2,3,3,1,1,4
"34006",752,1,1,2,2,3,3,2,2,2
"34007",752,NA,1,1,3,1,4,1,1,3
"34008",752,NA,1,2,1,2,3,2,3,1
"34009",752,2,1,1,1,3,3,3,3,2
"34010",752,1,1,1,1,3,4,2,2,2
"34011",752,2,1,1,1,2,3,2,2,2
"34012",752,1,1,1,1,2,2,2,2,3
"34013",752,1,1,1,1,2,3,2,2,3
"34014",752,1,1,2,1,3,3,2,2,3
"34015",752,1,1,1,2,3,2,2,1,3
"34016",752,2,1,2,2,3,4,2,2,3
"34017",752,2,1,2,2,3,2,2,2,3
"34018",752,2,2,2,3,4,3,4,4,1
"34019",752,2,1,2,3,3,4,3,2,4
"34020",752,4,1,1,2,3,2,1,1,4
"34021",752,1,1,1,1,1,2,2,2,3
"34022",752,4,1,1,1,3,4,4,4,1
"34023",752,1,1,1,1,2,2,2,2,2
"34024",752,1,1,1,1,2,3,2,2,1
"34025",752,1,1,2,1,3,2,1,1,2
"34026",752,1,1,1,2,3,3,2,2,3
"34027",752,1,1,1,2,3,3,2,2,4
"34028",752,1,1,1,1,2,2,2,2,3
"34029",752,2,2,1,1,2,3,2,2,3
"34030",752,1,2,1,2,2,4,1,1,4
"34031",752,2,1,1,2,3,3,3,4,3
"34032",752,1,1,1,2,2,2,3,3,3
"34033",752,1,1,2,2,3,4,1,3,3
"34034",752,4,3,4,1,4,4,2,2,1
"34035",752,1,2,1,2,2,1,2,2,3
"34036",752,1,1,2,1,3,2,1,1,4
"34037",752,1,1,1,1,3,4,2,1,3
"34038",752,4,1,1,3,2,2,2,2,1
